total_events,total_sessions,active_days,core_events,payment_status,cluster,gender,is_push_on,ban_status,report_count,alarm_count,pending_chat,pending_votes,friend_id_count,block_user_id_count,hide_user_id_count,class,id,osname,school_grade,province
23,2,2,2.0,False,0,M,0,N,0,0,0,1,58,0,0,3.0,85062,iOS,H2.0,Gwangju
23,1,1,6.0,False,0,F,0,N,0,0,0,455,33,0,12,6.0,25871,Android,M2.0,Gyeonggi
23,3,2,2.0,False,0,F,1,N,1,0,0,80,71,0,1,5.0,401650,iOS,M3.0,Gyeonggi
23,2,2,0.0,False,0,F,1,N,0,0,0,0,26,0,0,7.0,397333,iOS,H1.0,Gyeonggi
23,3,2,2.0,False,0,M,1,N,0,0,1,253,137,0,0,1.0,316186,iOS,M2.0,Jeonnam
23,1,1,3.0,False,0,M,1,N,0,0,0,18,34,0,0,2.0,231835,iOS,H1.0,Incheon
23,3,3,3.0,False,0,F,1,N,0,0,0,0,23,0,0,1.0,72040,Android,M3.0,Gyeonggi
23,2,2,3.0,False,0,F,1,N,0,1,0,63,24,0,1,10.0,262265,iOS,H1.0,Busan
23,1,1,2.0,False,0,M,1,N,0,0,0,19,42,0,0,4.0,216872,iOS,H1.0,Ulsan
23,2,2,0.0,False,0,F,0,N,0,0,0,0,4,0,0,7.0,140638,iOS,M3.0,Incheon
23,1,1,6.0,False,0,F,1,N,0,1,0,23,54,0,0,1.0,97822,iOS,M2.0,Jeonnam
23,2,2,2.0,False,0,M,1,N,0,0,0,320,90,0,0,1.0,126865,Android,H1.0,Seoul
23,4,4,1.0,False,0,F,1,N,0,0,0,0,62,0,0,9.0,519677,iOS,H1.0,Ulsan
23,2,1,2.0,False,0,M,1,N,1,0,0,169,84,0,0,8.0,159184,iOS,H2.0,Seoul
23,1,1,2.0,False,0,F,1,N,0,0,0,0,42,0,0,6.0,103693,Android,M3.0,Incheon
23,4,3,0.0,False,0,F,1,N,0,0,0,10,54,0,0,7.0,227780,iOS,H2.0,Gyeonggi
23,1,1,1.0,False,0,M,1,N,0,0,0,118,60,0,0,5.0,113155,Android,H1.0,Gyeonggi
23,1,1,1.0,False,0,F,1,N,0,1,0,1,18,0,0,4.0,250374,iOS,M2.0,Gyeonggi
23,1,1,2.0,False,0,F,0,N,0,0,0,106,72,0,4,5.0,295444,iOS,M2.0,Gyeonggi
23,2,2,1.0,False,0,F,1,N,0,0,0,0,42,0,0,2.0,300723,iOS,M3.0,Incheon
23,1,1,6.0,False,0,M,1,N,0,1,0,6,55,0,1,1.0,464815,Android,H2.0,Jeonbuk
23,2,2,2.0,False,0,M,1,N,0,0,0,76,148,0,0,4.0,484132,Android,M3.0,Busan
23,1,1,2.0,False,0,F,1,N,0,0,0,60,71,0,2,2.0,185195,Android,H1.0,Chungbuk
23,3,3,0.0,False,0,M,1,N,0,0,0,354,118,0,1,6.0,299057,Android,H2.0,Gyeonggi
23,3,3,3.0,False,0,M,1,N,0,0,0,18,78,0,0,1.0,135257,iOS,M3.0,Gyeonggi
23,1,1,3.0,False,0,M,1,N,0,1,0,192,38,0,0,9.0,203851,iOS,H1.0,Busan
23,1,1,1.0,False,0,M,0,N,0,1,0,239,58,0,0,4.0,192457,iOS,M2.0,Gyeonggi
23,4,4,1.0,False,0,F,1,N,0,1,0,2,58,0,0,12.0,145020,iOS,H1.0,Daejeon
23,1,1,5.0,False,0,M,1,N,0,0,0,177,62,0,0,1.0,197108,iOS,M2.0,Jeonnam
23,1,1,2.0,False,0,F,1,W,0,0,0,0,30,0,0,5.0,76602,iOS,H1.0,Gwangju
23,1,1,1.0,False,0,F,1,N,0,1,0,21,68,0,0,7.0,121873,iOS,H1.0,Gwangju
23,2,2,2.0,False,0,M,1,N,0,0,0,0,48,1,0,4.0,269030,Android,H2.0,Gyeongnam
23,2,2,4.0,False,0,M,1,N,0,0,0,7,16,0,1,8.0,18490,iOS,H3.0,Gyeonggi
23,2,2,4.0,False,0,M,1,N,0,0,0,0,21,0,0,7.0,328651,iOS,H2.0,Daegu
23,6,3,0.0,False,0,F,1,N,0,0,0,73,63,0,0,3.0,361802,iOS,M3.0,Gyeonggi
23,1,1,2.0,False,0,F,1,N,0,1,0,0,27,0,0,3.0,76657,Android,M2.0,Gangwon
23,1,1,6.0,False,0,F,1,N,1,0,0,293,90,0,0,1.0,200054,iOS,H1.0,Jeonbuk
23,2,1,3.0,False,0,F,1,N,0,0,1,1,21,0,1,3.0,76160,Android,M2.0,Gyeongnam
23,2,2,3.0,False,0,F,1,N,0,1,0,154,98,0,0,3.0,72125,iOS,M3.0,Gwangju
23,3,2,3.0,False,0,M,1,N,0,0,0,61,38,0,0,7.0,521144,iOS,H1.0,Seoul
23,6,5,0.0,False,0,F,1,N,0,1,0,82,57,0,0,6.0,521802,Android,M2.0,Daegu
23,1,1,3.0,False,0,M,0,N,0,1,0,21,40,0,0,6.0,263238,Android,M2.0,Jeonbuk
23,1,1,0.0,False,0,F,1,N,0,0,0,43,52,0,0,4.0,122059,iOS,M2.0,Gyeongnam
23,1,1,4.0,False,0,F,1,N,0,0,0,315,95,0,0,2.0,227062,iOS,M3.0,Jeonnam
23,1,1,2.0,False,0,F,1,N,0,0,0,1,51,0,0,6.0,195607,iOS,M3.0,Busan
23,1,1,0.0,False,0,M,1,N,0,1,0,1,86,0,0,11.0,59663,Android,M3.0,Incheon
23,1,1,5.0,False,0,F,1,N,0,0,0,2,55,0,0,1.0,75033,iOS,M3.0,Gyeongbuk
23,2,2,6.0,False,0,M,1,N,0,0,0,0,69,0,0,6.0,163991,iOS,H1.0,Jeonnam
23,3,3,0.0,False,0,M,1,N,0,1,0,3,61,1,0,4.0,94335,Android,M2.0,Ulsan
23,3,3,1.0,False,0,F,1,N,0,0,0,181,64,0,0,7.0,64607,iOS,H1.0,Chungnam
23,1,1,2.0,False,0,M,1,N,0,0,0,16,18,0,0,2.0,141367,iOS,M2.0,Jeonnam
23,1,1,1.0,False,0,M,1,N,0,0,0,99,39,0,0,4.0,44112,iOS,H2.0,Busan
23,3,3,1.0,False,0,F,0,N,0,0,0,55,91,0,0,3.0,405922,iOS,H1.0,Gyeongnam
23,2,1,3.0,False,0,M,1,N,0,0,0,0,18,0,0,6.0,114926,iOS,M2.0,Jeju
23,5,4,3.0,False,0,F,1,N,0,1,0,7,49,0,0,2.0,324249,iOS,H1.0,Seoul
23,1,1,4.0,False,0,F,1,N,0,1,0,54,23,0,0,1.0,156558,iOS,H2.0,Gyeonggi
23,3,3,4.0,False,0,M,1,N,0,1,0,158,96,0,0,6.0,191961,iOS,H1.0,Jeonbuk
23,2,1,4.0,False,0,F,1,N,0,0,0,25,67,0,0,3.0,105690,iOS,M2.0,Jeonnam
23,1,1,3.0,False,0,M,1,N,0,0,0,1,28,0,0,2.0,32943,iOS,M2.0,Gyeongbuk
23,1,1,5.0,False,0,F,1,N,0,1,0,104,58,0,0,1.0,281785,iOS,H1.0,Gangwon
23,2,1,3.0,False,0,F,1,N,0,0,0,0,28,0,0,12.0,178975,Android,M3.0,Incheon
23,4,2,1.0,False,0,F,1,N,0,1,0,167,58,0,0,4.0,225714,iOS,H2.0,Gyeonggi
23,2,2,4.0,False,0,F,1,N,0,0,0,104,39,0,0,3.0,283243,iOS,M2.0,Gyeonggi
23,2,2,0.0,False,0,M,1,N,0,0,0,0,42,0,0,5.0,239516,iOS,M2.0,Gwangju
23,1,1,3.0,False,0,F,1,N,0,0,0,244,44,0,0,1.0,312949,iOS,M2.0,Gwangju
23,1,1,3.0,False,0,M,1,N,0,0,0,0,34,0,0,5.0,376244,Android,H2.0,Gyeongbuk
23,6,6,0.0,False,0,M,1,N,0,0,0,73,83,0,0,2.0,342411,Android,M3.0,Seoul
23,2,2,0.0,False,0,F,1,N,0,0,0,0,61,0,0,1.0,133611,iOS,H1.0,Gyeonggi
23,1,1,2.0,False,0,F,0,N,0,1,0,0,39,0,0,1.0,18361,iOS,H1.0,Incheon
23,2,2,1.0,False,0,M,1,N,0,0,0,79,57,0,0,2.0,131054,iOS,H1.0,Ulsan
23,4,3,2.0,False,0,M,1,N,0,1,0,2,42,0,1,2.0,428386,iOS,H2.0,Gyeonggi
23,2,2,1.0,False,0,F,1,N,0,0,0,0,110,0,0,2.0,233530,iOS,H2.0,Jeonnam
23,1,1,2.0,False,0,F,1,N,0,0,0,65,25,0,0,3.0,116408,iOS,M3.0,Daegu
23,1,1,3.0,False,0,M,1,N,0,0,0,137,99,0,0,2.0,392582,Android,M3.0,Jeonnam
23,1,1,4.0,False,0,F,1,N,0,1,0,14,62,0,0,3.0,94547,iOS,M3.0,Gyeonggi
23,1,1,1.0,False,0,F,0,N,0,0,0,457,79,0,0,1.0,208145,iOS,M2.0,Gyeonggi
23,3,3,1.0,False,0,F,1,N,0,0,0,0,90,0,0,8.0,105495,iOS,M2.0,Gyeonggi
23,5,5,0.0,False,0,M,1,N,0,0,0,6,66,0,1,4.0,285753,Android,M3.0,Incheon
23,1,1,0.0,False,0,M,1,N,0,0,0,691,103,0,0,9.0,204817,Android,M3.0,Jeonnam
23,1,1,3.0,False,0,F,0,N,0,0,0,0,55,0,0,5.0,216238,iOS,H1.0,Ulsan
23,2,2,6.0,False,0,M,1,N,0,0,0,185,81,0,0,4.0,158696,Android,M3.0,Gyeongbuk
23,2,2,2.0,False,0,M,1,N,0,0,0,83,27,0,0,4.0,154840,iOS,H3.0,Gyeonggi
23,2,1,1.0,False,0,F,1,N,0,1,0,3,62,0,0,4.0,459628,iOS,M2.0,Gyeonggi
23,3,3,1.0,False,0,F,1,W,0,0,0,0,50,0,0,4.0,293601,Android,M2.0,Seoul
23,1,1,2.0,False,0,F,0,N,0,1,1,52,77,0,0,5.0,127618,iOS,M2.0,Gyeonggi
23,1,1,2.0,False,0,F,1,N,0,0,0,149,57,0,0,3.0,117380,Android,M3.0,Seoul
23,2,2,2.0,False,0,F,0,N,0,0,2,289,57,0,0,7.0,201029,iOS,H1.0,Jeonbuk
23,1,1,2.0,False,0,F,1,N,0,0,0,0,28,0,0,6.0,285926,iOS,M3.0,Seoul
23,5,4,2.0,False,0,F,1,N,0,2,1,105,84,0,2,1.0,491301,iOS,M3.0,Chungnam
23,4,3,0.0,False,0,M,1,N,0,0,0,8,82,0,0,5.0,77784,Android,H2.0,Jeonbuk
23,1,1,2.0,False,0,F,0,N,0,0,0,112,37,0,0,1.0,48451,iOS,H2.0,Chungnam
23,1,1,2.0,False,0,F,1,N,0,0,0,141,55,0,0,7.0,153228,iOS,H1.0,Seoul
23,1,1,4.0,False,0,M,1,N,0,0,0,209,57,0,0,3.0,236256,iOS,H2.0,Gyeonggi
23,1,1,5.0,False,0,M,1,N,0,1,0,2,61,0,0,7.0,254727,iOS,H1.0,Gyeonggi
23,2,2,1.0,False,0,M,1,N,0,0,0,0,30,0,0,1.0,213532,Android,H1.0,Gyeonggi
23,2,2,1.0,False,0,F,0,N,0,0,0,0,49,0,0,2.0,333288,iOS,H1.0,Seoul
23,1,1,3.0,False,0,M,1,N,0,0,0,6,38,0,3,4.0,499520,iOS,H2.0,Seoul
23,1,1,1.0,False,0,F,1,N,0,2,0,75,96,1,0,1.0,64513,iOS,M2.0,Gwangju
23,1,1,3.0,False,0,M,1,N,0,0,0,238,71,0,0,8.0,283448,iOS,M3.0,Jeonbuk
23,3,2,1.0,False,0,F,1,N,0,0,0,0,3,0,0,1.0,114421,iOS,M2.0,Gyeongnam
23,1,1,7.0,False,0,F,1,N,0,1,0,85,40,0,0,1.0,259198,iOS,H2.0,Jeonnam
23,1,1,6.0,False,0,F,0,N,0,1,0,42,50,0,0,4.0,282119,iOS,M3.0,Incheon
23,2,2,0.0,False,0,F,1,N,0,0,0,157,39,0,0,10.0,304529,iOS,M3.0,Gyeonggi
23,7,6,0.0,False,0,M,1,N,0,2,0,105,71,0,0,6.0,389869,Android,M3.0,Busan
23,1,1,3.0,False,0,F,0,N,0,0,0,79,34,0,0,3.0,301678,Android,H1.0,Seoul
23,3,3,0.0,False,0,M,1,N,0,0,0,41,111,0,0,1.0,375127,iOS,H1.0,Gyeonggi
23,4,2,2.0,False,0,M,1,N,0,0,0,0,39,0,0,7.0,367983,iOS,M2.0,Gangwon
23,1,1,0.0,False,0,F,1,N,0,1,1,125,139,0,1,1.0,199429,iOS,H2.0,Chungnam
23,3,3,2.0,False,0,M,1,N,0,0,0,3,101,0,0,6.0,133585,iOS,M3.0,Chungnam
23,1,1,6.0,False,0,F,0,N,0,0,0,0,19,0,0,7.0,80961,iOS,H1.0,Gyeonggi
23,3,2,5.0,False,0,M,1,N,0,0,0,1,51,0,0,7.0,238445,iOS,M3.0,Chungnam
23,3,3,0.0,False,0,M,1,N,0,1,0,2,52,0,0,1.0,237852,Android,M3.0,Incheon
23,2,2,0.0,False,0,M,1,N,0,1,0,10,36,0,0,2.0,104803,iOS,H1.0,Gyeonggi
23,3,2,3.0,False,0,F,1,N,0,0,0,32,53,0,0,5.0,388774,iOS,M2.0,Gyeonggi
23,2,2,1.0,False,0,F,1,N,0,0,0,0,29,0,0,7.0,227421,iOS,H2.0,Gyeonggi
23,1,1,2.0,False,0,F,1,N,0,0,0,2,86,0,0,3.0,515894,iOS,H1.0,Seoul
23,1,1,4.0,False,0,F,1,N,0,0,0,0,20,0,0,3.0,400797,iOS,H3.0,Seoul
23,3,2,3.0,False,0,F,1,N,0,0,0,35,55,0,0,4.0,429816,iOS,M2.0,Gyeonggi
23,3,3,7.0,False,0,F,1,N,0,0,0,0,44,0,0,6.0,84678,iOS,H2.0,Daegu
23,3,2,1.0,False,0,F,1,N,0,0,0,1,78,0,0,8.0,124733,iOS,H1.0,Gyeonggi
23,3,2,1.0,False,0,F,1,N,0,0,0,25,51,0,0,7.0,151403,iOS,H2.0,Jeonnam
23,1,1,2.0,False,0,F,1,N,0,0,0,35,42,0,0,3.0,10474,iOS,M3.0,Daegu
23,2,1,4.0,False,0,M,1,N,0,0,0,0,50,0,0,10.0,204963,Android,H1.0,Gyeonggi
23,2,2,3.0,False,0,F,0,N,0,1,0,0,42,0,0,6.0,114043,iOS,M3.0,Incheon
23,3,2,5.0,False,0,F,1,N,0,1,0,119,67,0,0,4.0,314721,iOS,M2.0,Incheon
23,6,3,1.0,False,0,F,1,N,0,1,0,86,79,0,1,3.0,352933,iOS,M3.0,Jeonbuk
23,1,1,3.0,False,0,M,1,N,0,0,0,504,189,0,0,5.0,154171,iOS,H1.0,Daegu
23,1,1,3.0,False,0,M,1,N,1,0,0,4,38,0,11,8.0,173907,Android,M2.0,Incheon
23,1,1,2.0,False,0,M,1,N,0,0,0,0,37,0,0,2.0,43097,Android,M3.0,Gyeongbuk
23,1,1,3.0,False,0,F,1,N,0,0,0,0,24,0,0,9.0,163273,iOS,H2.0,Gyeonggi
23,1,1,3.0,False,0,F,1,N,0,0,0,190,42,0,0,4.0,242664,iOS,M2.0,Gyeonggi
23,4,2,3.0,False,0,M,1,N,0,0,0,1,26,0,0,6.0,185023,iOS,M3.0,Chungnam
23,2,2,0.0,False,0,F,1,N,0,0,0,1,24,0,0,2.0,111200,iOS,H2.0,Seoul
23,4,4,0.0,False,0,F,1,N,0,0,0,156,44,0,0,4.0,276734,iOS,M3.0,Jeonnam
23,2,2,4.0,False,0,F,0,N,0,0,0,0,42,0,0,5.0,348529,iOS,H1.0,Gyeonggi
23,3,1,0.0,False,0,F,1,N,0,0,0,0,41,0,0,6.0,104065,iOS,H1.0,Ulsan
23,2,2,2.0,False,0,F,1,N,0,0,0,192,67,0,0,1.0,321615,iOS,H3.0,Gyeonggi
23,4,3,8.0,False,0,M,1,N,0,1,0,5,74,0,3,1.0,46279,Android,M3.0,Jeonnam
23,1,1,2.0,False,0,M,1,N,0,1,0,2,45,0,0,1.0,125161,iOS,H2.0,Jeonnam
23,2,2,1.0,False,0,F,1,N,0,1,0,202,70,0,0,5.0,143371,iOS,H1.0,Gwangju
23,2,2,0.0,False,0,M,1,N,0,0,0,3,82,0,0,2.0,495774,iOS,H1.0,Gyeonggi
23,2,2,5.0,False,0,M,1,N,0,0,0,0,80,0,0,3.0,185024,Android,M3.0,Gyeonggi
23,1,1,1.0,False,0,F,0,N,0,0,1,166,78,0,0,3.0,52213,iOS,H1.0,Chungnam
23,3,3,1.0,False,0,F,1,N,0,0,0,1,84,0,0,6.0,262768,iOS,H1.0,Chungnam
23,2,2,1.0,False,0,F,1,N,0,0,0,0,64,0,0,7.0,332923,iOS,H1.0,Chungnam
23,1,1,2.0,False,0,F,1,N,0,0,0,0,55,0,0,6.0,120198,iOS,M3.0,Daegu
23,2,2,2.0,False,0,F,1,W,0,0,0,0,40,0,0,3.0,253996,iOS,M2.0,Gangwon
23,4,4,0.0,False,0,F,1,N,0,1,0,567,101,0,0,12.0,259936,iOS,M2.0,Chungbuk
23,1,1,2.0,False,0,M,1,N,0,0,0,91,64,0,1,3.0,57372,iOS,M2.0,Daegu
23,2,2,4.0,False,0,M,0,N,0,0,0,0,29,0,0,8.0,411005,Android,H1.0,Gyeonggi
23,1,1,3.0,False,0,F,1,N,0,1,0,16,92,0,56,8.0,8347,Android,M2.0,Gyeonggi
23,1,1,6.0,False,0,F,1,N,0,0,0,3,26,0,0,4.0,83498,iOS,M3.0,Seoul
23,3,3,1.0,False,0,F,1,N,0,0,1,1,41,0,0,7.0,20010,Android,M3.0,Gyeonggi
23,1,1,5.0,False,0,F,0,N,0,1,0,1,48,0,0,1.0,199522,iOS,M2.0,Chungbuk
23,2,2,4.0,False,0,F,1,N,0,0,0,0,60,0,0,3.0,160196,iOS,H2.0,Busan
23,2,2,0.0,False,0,F,1,N,0,1,0,261,57,0,0,4.0,394481,iOS,M2.0,Gyeonggi
23,1,1,3.0,False,0,M,0,N,0,0,0,271,31,0,0,4.0,72716,iOS,H1.0,Seoul
23,3,3,2.0,False,0,F,1,N,0,0,0,42,44,0,0,4.0,439258,Android,M2.0,Gyeonggi
23,1,1,1.0,False,0,F,1,N,0,0,0,122,55,0,0,3.0,154562,iOS,M2.0,Jeonnam
23,1,1,1.0,False,0,M,1,N,0,0,0,75,55,0,0,4.0,182187,iOS,M3.0,Gwangju
23,5,4,5.0,False,0,F,1,N,0,0,0,255,97,0,0,7.0,130440,iOS,M2.0,Gyeonggi
23,1,1,3.0,False,0,M,1,N,0,1,0,137,42,0,0,2.0,168675,Android,H1.0,Seoul
23,1,1,0.0,False,0,F,1,N,0,0,0,8,42,0,0,3.0,76994,iOS,M3.0,Busan
23,1,1,3.0,False,0,F,1,N,0,1,0,163,53,0,0,1.0,249804,Android,M3.0,Gyeonggi
23,3,2,3.0,False,0,M,1,N,0,0,0,205,54,0,0,10.0,439536,iOS,H1.0,Gyeonggi
23,1,1,0.0,False,0,M,0,N,0,0,0,1,39,0,0,6.0,257927,Android,M3.0,Busan
23,3,3,1.0,False,0,F,1,N,0,1,0,1,53,0,0,7.0,479097,iOS,M3.0,Chungbuk
23,1,1,4.0,False,0,F,1,N,0,0,0,0,39,0,0,2.0,141338,Android,H1.0,Gyeongnam
23,1,1,9.0,False,0,F,1,N,0,1,0,0,73,0,2,6.0,30497,iOS,H1.0,Daejeon
23,6,6,1.0,False,0,F,1,N,0,0,0,0,47,0,0,4.0,222260,Android,M3.0,Gyeonggi
23,3,3,6.0,False,0,M,0,N,0,1,0,18,116,0,0,7.0,449385,iOS,H1.0,Gwangju
23,1,1,4.0,False,0,F,1,N,0,1,0,83,31,0,0,8.0,165643,iOS,H1.0,Gwangju
23,1,1,1.0,False,0,M,1,N,0,0,0,3,47,0,0,2.0,33183,Android,M3.0,Gyeonggi
23,1,1,1.0,False,0,F,1,N,0,0,0,61,54,0,0,6.0,244660,iOS,H3.0,Gyeongnam
23,1,1,9.0,False,0,F,0,N,0,0,0,1,12,0,0,7.0,68088,Android,H1.0,Seoul
23,2,2,0.0,False,0,F,1,N,0,0,1,496,81,1,1,4.0,76185,iOS,M3.0,Gyeonggi
23,1,1,3.0,False,0,F,1,N,0,0,0,0,26,0,0,6.0,233047,iOS,M3.0,Jeonnam
23,3,1,3.0,False,0,M,1,N,0,1,0,73,31,0,0,6.0,91010,Android,H1.0,Gyeonggi
23,3,3,2.0,False,0,M,1,N,0,1,0,61,17,0,0,5.0,519218,iOS,H1.0,Incheon
23,1,1,1.0,False,0,M,1,N,0,1,1,5,39,0,0,3.0,59720,iOS,H2.0,Daejeon
23,3,2,7.0,False,0,M,1,N,0,0,0,0,60,0,0,2.0,166169,Android,M3.0,Seoul
23,2,2,1.0,False,0,F,1,N,0,1,0,72,35,0,0,9.0,61549,iOS,M2.0,Gyeonggi
23,2,2,2.0,False,0,M,1,N,0,0,0,31,49,0,0,5.0,375473,Android,M2.0,Seoul
23,2,2,0.0,False,0,F,1,N,0,0,0,166,79,0,0,10.0,145775,iOS,M3.0,Incheon
23,2,1,2.0,False,0,F,1,N,0,0,0,0,37,0,0,5.0,44524,iOS,M2.0,Gwangju
23,2,2,2.0,False,0,F,1,N,0,0,0,123,57,0,0,4.0,461979,iOS,M2.0,Gyeonggi
23,2,2,2.0,False,0,F,1,N,0,0,0,58,61,0,5,3.0,294206,iOS,H1.0,Chungnam
23,2,2,2.0,False,0,F,1,N,0,0,0,0,45,0,1,9.0,437339,iOS,M2.0,Gyeonggi
23,1,1,2.0,False,0,M,1,N,0,0,0,270,114,0,0,2.0,194282,iOS,M3.0,Gyeonggi
23,5,5,1.0,False,0,F,0,N,0,1,0,306,86,0,0,2.0,154341,Android,M2.0,Gyeonggi
23,2,2,3.0,False,0,M,1,N,0,0,0,0,39,0,0,2.0,470000,Android,M3.0,Gyeonggi
23,1,1,4.0,False,0,F,1,N,0,0,1,0,54,0,0,5.0,36167,iOS,H1.0,Gyeongnam
23,2,2,2.0,False,0,M,1,N,0,2,2,161,97,0,1,4.0,523689,iOS,H2.0,Incheon
23,1,1,1.0,False,0,F,1,W,0,0,0,0,56,1,0,1.0,291320,iOS,H3.0,Gyeongnam
23,3,3,0.0,False,0,M,1,N,0,0,0,147,36,0,1,10.0,431361,iOS,M3.0,Daegu
23,1,1,4.0,False,0,F,1,N,0,1,1,16,52,0,0,3.0,328131,Android,H1.0,Gyeongbuk
23,2,2,0.0,False,0,M,1,N,0,1,0,199,64,0,0,1.0,133717,iOS,M2.0,Incheon
23,1,1,2.0,False,0,M,1,N,0,1,0,2,41,0,0,2.0,454466,iOS,M3.0,Gyeongnam
23,1,1,7.0,False,0,M,1,N,0,1,0,0,14,0,0,7.0,249455,iOS,M3.0,Gyeonggi
23,2,2,1.0,False,0,M,1,N,0,0,0,11,51,0,0,1.0,488246,iOS,M3.0,Gyeonggi
23,2,2,3.0,False,0,F,1,N,0,1,0,393,77,0,0,2.0,74297,iOS,H1.0,Jeonnam
23,3,3,3.0,False,0,M,0,N,0,0,0,63,28,0,0,7.0,335869,Android,M3.0,Gangwon
23,1,1,5.0,False,0,M,1,N,0,1,0,5,118,0,0,3.0,229762,iOS,M3.0,Gyeonggi
23,3,3,1.0,False,0,M,1,N,0,0,0,190,97,0,0,8.0,413476,iOS,M3.0,Gyeonggi
23,2,2,3.0,False,0,M,1,N,0,0,0,2,51,0,0,2.0,76036,iOS,H2.0,Gyeongnam
23,1,1,3.0,False,0,F,1,N,0,0,0,0,58,0,0,4.0,52042,iOS,H2.0,Chungbuk
23,2,2,1.0,False,0,F,1,N,0,0,0,77,77,0,0,7.0,29017,iOS,H1.0,Daejeon
23,1,1,1.0,False,0,M,1,N,0,0,0,39,65,0,0,1.0,177011,iOS,H2.0,Jeonbuk
23,6,4,0.0,False,0,F,1,N,0,0,3,32,72,0,0,1.0,321878,iOS,M2.0,Jeonbuk
23,2,2,4.0,False,0,M,0,N,0,0,0,226,68,0,1,6.0,63229,Android,M2.0,Daegu
23,2,2,4.0,False,0,F,1,N,0,0,0,1,111,0,1,4.0,257836,iOS,M2.0,Busan
23,3,3,4.0,False,0,M,1,N,0,0,0,147,32,0,0,4.0,249997,Android,M3.0,Gyeongbuk
23,1,1,4.0,False,0,F,1,N,0,0,0,1,50,0,0,9.0,522388,iOS,H2.0,Gyeonggi
23,3,3,3.0,False,0,F,1,N,0,0,0,1,40,0,1,6.0,284039,iOS,H2.0,Gyeonggi
23,1,1,1.0,False,0,M,1,N,0,1,0,9,26,0,0,3.0,175729,Android,H2.0,Seoul
23,1,1,4.0,False,0,M,1,N,0,0,0,2,26,0,0,2.0,127581,Android,M3.0,Gwangju
23,1,1,4.0,False,0,M,1,N,0,0,0,6,200,1,3,7.0,149547,Android,H1.0,Daegu
23,3,3,2.0,False,0,F,1,N,0,1,0,287,51,0,1,9.0,275644,iOS,M2.0,Gyeonggi
23,1,1,1.0,False,0,F,1,N,0,0,0,42,8,0,0,4.0,257925,iOS,H3.0,Daegu
23,2,1,0.0,False,0,F,1,N,0,0,0,334,89,0,0,3.0,119410,iOS,H1.0,Gyeongbuk
23,1,1,4.0,False,0,M,1,N,0,0,0,2,26,0,0,2.0,188323,iOS,H3.0,Jeonnam
23,1,1,0.0,False,0,M,1,N,0,0,0,53,60,0,0,4.0,140319,iOS,H1.0,Gyeongbuk
23,1,1,1.0,False,0,F,1,N,0,0,0,9,50,0,0,3.0,180545,iOS,H1.0,Gwangju
23,3,3,1.0,False,0,M,1,N,0,1,0,296,115,0,0,11.0,289081,iOS,M3.0,Gyeonggi
23,1,1,2.0,False,0,F,1,N,0,1,1,8,37,0,1,14.0,81007,Android,M3.0,Gyeongnam
23,3,3,0.0,False,0,F,1,N,0,0,1,141,51,0,0,9.0,49265,iOS,H1.0,Incheon
23,1,1,5.0,False,0,F,1,N,0,1,0,15,17,0,0,10.0,61011,iOS,H3.0,Incheon
23,2,2,1.0,False,0,M,0,N,0,0,0,10,105,0,1,1.0,514740,Android,H1.0,Gwangju
23,2,2,1.0,False,0,M,1,N,0,0,0,0,52,0,0,5.0,110802,Android,H1.0,Busan
23,2,2,1.0,False,0,M,1,N,0,0,0,395,95,0,0,2.0,44207,iOS,H1.0,Daegu
23,2,2,3.0,False,0,F,1,N,0,0,0,0,39,0,0,7.0,267023,iOS,H3.0,Sejong
23,2,2,2.0,False,0,M,1,N,0,0,0,12,27,0,0,4.0,249342,Android,H1.0,Chungbuk
23,2,2,1.0,False,0,F,1,N,0,0,0,76,30,0,0,8.0,92920,iOS,H3.0,Busan
23,2,2,2.0,False,0,F,1,N,0,2,0,9,116,0,0,4.0,46261,iOS,M2.0,Chungnam
23,4,4,2.0,False,0,M,0,N,0,0,0,2,40,0,0,3.0,343189,iOS,H1.0,Gyeongnam
23,1,1,0.0,False,0,F,1,N,0,0,0,1,133,0,1,3.0,106411,iOS,H1.0,Gyeongbuk
23,1,1,2.0,False,0,M,1,N,0,0,0,14,76,0,0,4.0,75778,Android,M3.0,Gyeongbuk
23,2,2,0.0,False,0,F,1,N,0,0,0,48,43,0,0,3.0,111969,iOS,M2.0,Busan
23,4,3,2.0,False,0,M,1,N,0,1,0,18,42,0,1,1.0,381168,Android,M2.0,Gwangju
23,1,1,2.0,False,0,M,0,N,0,0,0,0,45,0,0,1.0,436531,iOS,M3.0,Seoul
23,2,1,1.0,False,0,F,1,N,0,1,0,175,31,1,0,2.0,95646,iOS,H3.0,Gyeongnam
23,1,1,3.0,False,0,F,1,N,0,0,0,138,46,0,0,4.0,42897,iOS,M2.0,Busan
23,1,1,2.0,False,0,M,1,N,0,0,1,650,99,0,0,4.0,184123,Android,M3.0,Daegu
23,4,2,4.0,False,0,M,1,N,0,0,0,0,46,0,0,6.0,199203,iOS,H1.0,Gyeongbuk
23,2,2,2.0,False,0,M,1,N,0,0,0,12,32,0,0,2.0,360719,iOS,M3.0,Seoul
23,1,1,2.0,False,0,F,1,N,0,0,0,1,82,0,1,6.0,100522,iOS,H1.0,Gyeonggi
